Site_Index	Location	USGS_ID	County	Basin	Aquifer	Purpose	Casing	Diameter	Measuring_Point_Elev_NVGD29	Land_Surface_Elev_NVGD29	Measuring_Point_Elev_NAVD88	Land_Surface_Elev_NAVD88	Elev_Type	Date_Drilled	Total_Depth	Bedrock_Depth	Top_Screen	Bottom_Screen	Longitude	Latitude	Coord_Type
132324	15106218AAC		Benson			Test Hole		0	N/A	N/A	N/A	N/A		1979-12-20	100	90	0	0	-98.634115	47.902803	Calculated
12274	15106218ADD		Benson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1485	1.19	1486.19	Topographic Map	1979-08-01	220	201	0	0	-98.631432	47.899193	Calculated
132325	15106218ADD1		Benson			Test Hole		0	N/A	N/A	N/A	N/A		1979-01-01	45	0	0	0	-98.63141	47.899196	Calculated
21219	15106218ADD2	475355098375602	Benson	Devils Lake Basin	Warwick	Observation Well		0	N/A	N/A	N/A	N/A		1973-05-25	43	0	0	32.9	-98.631593	47.899124	
3392	15106219AAA		Benson	Devils Lake Basin	Spiritwood	Observation Well - Plugged	PVC	1.25	1486.02	1484.13	1487.21	1485.3200000000002	Global Position Survey	1979-07-31	200	189	133	138	-98.630527	47.890999	GPS - Surveyed
3393	15106219ABB		Benson	Devils Lake Basin	Warwick	Observation Well	PVC	1.25	1484.8	1483.46	1485.99	1484.65	Global Position Survey	1978-05-16	80	53	30	33	-98.640883	47.89099	GPS - Surveyed
3395	15106219ADD1	475258098375001	Benson	Devils Lake Basin	Warwick	Observation Well	PVC	4	1482.24	1481.16	1483.43	1482.3500000000001	Global Position Survey	1967-10-19	80	45	33	38	-98.630294	47.88404	GPS - Surveyed
9808	15106219ADD2		Benson	Devils Lake Basin	Warwick	Observation Well	ABS	1.25	1485	1485	1486.19	1486.19	Topographic Map	1968-01-01	39	0	28	30	-98.631467	47.884727	Calculated
132326	15106219DAC		Benson			Test Hole		0	N/A	N/A	N/A	N/A		1979-12-22	50	40	0	0	-98.634169	47.881112	Calculated
3396	15106219DDA		Benson	Devils Lake Basin	Warwick	Observation Well	PVC	4	1474.2	1468.2	1475.38	1469.38	Survey 0.1 ft	1979-12-22	70	0	40	45	-98.631479	47.879313	Calculated
21221	15106220AAA	475322098364001	Benson	Devils Lake Basin	Warwick	Observation Well	Unknown	3	N/A	N/A	N/A	N/A		1970-05-12	38	30	0	27.3	-98.610052	47.890275	
3397	15106220AAC		Benson	Devils Lake Basin	Undefined	Irrigation Well	Steel	12	N/A	N/A	N/A	N/A	 	1979-06-08	160	0	101	131	-98.612652	47.888477	Calculated
3398	15106220ABB		Benson	Devils Lake Basin	Spiritwood	Observation Well	PVC	1.25	1482.56	1481.45	1483.75	1482.64	Global Position Survey	1978-05-16	200	181	148	151	-98.618242	47.891003	GPS - Surveyed
3399	15106220ACA		Benson	Devils Lake Basin	Undefined	Observation Well	PVC	1.25	1491.7	1490	1492.89	1491.19	Topographic Map	1977-07-22	200	185	168	183	-98.615354	47.886657	Calculated
132327	15106220ACA1		Benson			Test Hole		0	N/A	N/A	N/A	N/A		1979-05-21	100	0	0	0	-98.615334	47.886661	Calculated
3400	15106220BDD		Benson	Devils Lake Basin	Warwick	Observation Well	Unknown	4	1484	1480	1485.19	1481.19	Topographic Map		0	0	0	98	-98.620735	47.884834	Calculated
12310	15106220CCB		Benson	Sheyenne River	No Obs Well Installed	Test Hole	None	0	0	1465	1.19	1466.19	Topographic Map	1950-10-05	125	116	0	0	-98.62877	47.879356	Calculated
3401	15106220CDA		Benson	Sheyenne River	Warwick	Observation Well	PVC	1.25	1479	1476.9	1480.19	1478.0900000000001	Survey 0.1 ft	1979-07-31	140	115	78	81	-98.620736	47.879351	Calculated
3402	15106220DAD1		Benson	Sheyenne River	Spiritwood	Observation Well	PVC	1.25	1471.72	1469.45	1472.91	1470.64	Global Position Survey	1979-07-31	200	168	143	146	-98.608739	47.880315	GPS - Surveyed
3403	15106220DAD2		Benson	Sheyenne River	Warwick	Observation Well	PVC	1.25	1471.87	1469.53	1473.06	1470.72	Global Position Survey	1979-07-31	80	0	55	58	-98.608787	47.880315	GPS - Surveyed
3404	15106220DBA		Benson	Sheyenne River	Undefined	Irrigation Well	Unknown	12	N/A	N/A	N/A	N/A	 	1979-01-01	160	0	101	131	-98.615402	47.883012	Calculated
3405	15106221AAC		Benson	Sheyenne River	Undefined	Irrigation Well	Steel	12	1483.7	1482.9	1484.9	1484.1000000000001	Survey 0.1 ft	1975-09-04	190	0	147	182	-98.590986	47.888486	Calculated
3406	15106221BAA	475317098355601	Benson	Sheyenne River	Spiritwood	Observation Well	ABS	1.25	1485.58	1484.16	1486.78	1485.3600000000001	Global Position Survey	1969-10-16	200	196	160	166	-98.600298	47.891015	GPS - Surveyed
132329	15106222BBB		Benson			Test Hole		0	N/A	N/A	N/A	N/A		1977-07-02	220	206	0	0	-98.585567	47.890267	Calculated
3407	15106222BBB2	475317098350802	Benson	Sheyenne River	Spiritwood	Observation Well - Plugged	Steel	1.25	1476.27	1474.78	1477.47	1475.98	Global Position Survey	1969-10-16	200	184	171	177	-98.586752	47.890694	GPS - Surveyed
132779	15106222BBB3		Benson		Spiritwood	Observation Well - PRESENS	PVC	2	1478.01	1475.19	1479.21	1476.39	Global Position Survey	2024-08-01	190	187	175	180	-98.586744	47.890682	GPS - Handheld
3408	15106223AAC		Benson	Sheyenne River	Undefined	Irrigation Well	Steel	12	1479.6	1479.4	1480.8	1480.6000000000001	Survey 0.1 ft	1977-05-10	260	0	227	252	-98.550576	47.8872	Calculated
3409	15106223ABB		Benson	Sheyenne River	Spiritwood	Observation Well	PVC	1.25	1478.26	1476.25	1479.46	1477.45	Global Position Survey	1978-05-12	320	277	228	231	-98.557377	47.88962	GPS - Surveyed
13268	15106223ABB2		Benson	Sheyenne River	Spiritwood	Observation Well	PVC	2	1478.1	1476.26	1479.3	1477.46	Global Position Survey	1991-07-31	160	0	148	153	-98.55742	47.889633	GPS - Surveyed
13269	15106223ABB3		Benson	Sheyenne River	Warwick	Observation Well	PVC	2	1478.53	1476.45	1479.73	1477.65	Global Position Survey	1991-07-31	60	0	48	53	-98.557482	47.889643	GPS - Surveyed
26514	15106223BBA		Benson	Sheyenne River	Warwick	Test Hole	None	0	0	1470	1.2	1471.2	Topographic Map	2000-05-10	64	0	0	0	-98.562964	47.889055	Calculated
21227	15106223BBB1	475322098335801	Benson	Sheyenne River	Warwick	Observation Well		1.25	N/A	N/A	N/A	N/A		1975-07-11	38	0	0	32.1	-98.568232	47.889234	
21228	15106223BBB2	475322098335802	Benson	Sheyenne River	Warwick	Observation Well		1.25	N/A	N/A	N/A	N/A		1975-07-11	17	0	0	17	-98.568232	47.889234	
3410	15106224AAA	475322098313601	Benson	Sheyenne River	Spiritwood	Observation Well	ABS	1.25	1492.78	1490.71	1493.97	1491.9	Global Position Survey	1969-10-16	220	208	197	203	-98.525707	47.889187	GPS - Surveyed
21230	15106224AAA2	475322098313602	Benson	Sheyenne River	Warwick	Observation Well		0	N/A	N/A	N/A	N/A		1973-06-12	48	0	0	30	-98.527113	47.888665	
3411	15106224CCC		Benson	Sheyenne River	Spiritwood	Observation Well	PVC	1.25	1481.62	1479.25	1482.81	1480.44	Global Position Survey	1978-05-11	320	300	258	261	-98.546958	47.876041	GPS - Surveyed
13270	15106224CCC2		Benson	Sheyenne River	Spiritwood	Observation Well	PVC	2	1481.44	1479.26	1482.63	1480.45	Global Position Survey	1991-07-25	160	0	148	153	-98.546958	47.87609	GPS - Surveyed
13271	15106224CCC3		Benson	Sheyenne River	Warwick	Observation Well	PVC	2	1480.93	1479.02	1482.1200000000001	1480.21	Global Position Survey	1991-07-25	30	0	18	23	-98.546957	47.87612	GPS - Surveyed
13272	15106224DDC1		Benson	Sheyenne River	Spiritwood	Observation Well	PVC	2	1486.55	1484.53	1487.74	1485.72	Global Position Survey	1991-07-25	240	231	218	223	-98.52926	47.875408	GPS - Surveyed
13273	15106224DDC2		Benson	Sheyenne River	Spiritwood	Observation Well	PVC	2	1486.8	1484.88	1487.99	1486.0700000000002	Global Position Survey	1991-07-25	160	0	148	153	-98.529311	47.875406	GPS - Surveyed
13274	15106224DDC3		Benson	Sheyenne River	Warwick	Observation Well	PVC	2	1486.98	1484.89	1488.17	1486.0800000000002	Global Position Survey	1991-07-25	28	0	18	23	-98.529384	47.875406	GPS - Surveyed
3412	15106225ACD		Benson	Sheyenne River	Spiritwood	Test Hole	Steel	12	1482.3	1482.3	1483.48	1483.48	Survey 0.1 ft	1975-04-03	302	280	220	250	-98.532247	47.868922	Calculated
21234	15106225BBB	475230098324201	Benson	Sheyenne River	Warwick	Observation Well		0	N/A	N/A	N/A	N/A		1973-06-12	23	0	0	17.9	-98.546334	47.874226	
13275	15106225DAA1		Benson	Sheyenne River	Spiritwood	Observation Well	PVC	2	1482.1	1482.17	1483.28	1483.3500000000001	Global Position Survey	1991-07-30	240	231	218	223	-98.525659	47.867848	GPS - Surveyed
13276	15106225DAA2		Benson	Sheyenne River	Spiritwood	Observation Well	PVC	2	1482.16	1482.17	1483.3400000000001	1483.3500000000001	Global Position Survey	1991-07-30	160	0	148	153	-98.525651	47.867808	GPS - Surveyed
13277	15106225DAA3		Benson	Sheyenne River	Warwick	Observation Well	PVC	2	1481.82	1481.87	1483	1483.05	Global Position Survey	1991-07-31	30	0	18	23	-98.525646	47.86778	GPS - Surveyed
130405	15106225DAB		Benson	Sheyenne River	Spiritwood	Irrigation Well	Steel	12	1482.5	1482	1483.68	1483.18	Topographic Map	1975-10-20	250	0	220	250	-98.530852	47.867991	Digitized - Heads Up
21235	15106225DDD	475144098313601	Benson	Sheyenne River	Warwick	Observation Well		3	N/A	N/A	N/A	N/A		1970-05-19	23	0	0	18	-98.527021	47.861784	
12229	15106226BBA		Benson	Sheyenne River	Undefined	Observation Well	Unknown	0	1469	1469	1470.19	1470.19	Topographic Map	1952-01-01	0	0	0	13	-98.562042	47.87559	Calculated
3414	15106227AAA1	475225098340201	Benson	Sheyenne River	Warwick	Observation Well - Plugged	PVC	1.25	1471.4	1468.4	1472.5900000000001	1469.5900000000001	Survey 0.1 ft	1967-01-01	24	0	14	16	-98.566656	47.875742	Calculated
3415	15106227AAA2		Benson	Sheyenne River	Spiritwood	Observation Well	ABS	1.25	1468.99	1466.9299999999998	1470.18	1468.12	Global Position Survey	1969-09-10	320	290	198	204	-98.565542	47.875023	GPS - Surveyed
30251	15106227AAA3		Benson	Sheyenne River	Warwick	Observation Well	PVC	2	1470.27	1467.04	1471.46	1468.23	Global Position Survey	2003-08-20	20	0	6	11	-98.565511	47.875133	GPS - Surveyed
3416	15106227ABC		Benson	Sheyenne River	Spiritwood	Irrigation Well	Steel	12	1470	1469.7	1471.19	1470.89	Survey 0.1 ft	1977-05-25	190	187	165	187	-98.574782	47.873892	Calculated
3417	15106227BAD		Benson	Sheyenne River	Spiritwood	Observation Well	PVC	1.25	1470	1468	1471.19	1469.19	Topographic Map	1976-01-01	200	187	157	187	-98.577502	47.873901	Calculated
132330	15106227DDD		Benson			Observation Well		0	N/A	N/A	N/A	N/A		1973-01-01	18	0	0	0	-98.566625	47.862772	Calculated
3418	15106227DDDA	475146098340501	Benson	Sheyenne River	Spiritwood	Observation Well	PVC	1.25	1466.45	1463.95	1467.63	1465.13	Global Position Survey	1983-09-01	220	197	188	193	-98.565438	47.864367	GPS - Surveyed
21237	15106227DDDA2	475146098340502	Benson	Sheyenne River	Warwick	Observation Well		0	N/A	N/A	N/A	N/A		1973-06-11	18	0	0	10.9	-98.56593	47.863365	
12311	15106229BCC		Benson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1475	1.18	1476.18	Topographic Map	1968-01-01	15	12	0	0	-98.628812	47.870166	Calculated
12312	15106230ADD		Benson	Sheyenne River	No Obs Well Installed	Test Hole	None	0	0	1475	1.18	1476.18	Topographic Map	1968-01-01	63	58	0	0	-98.631498	47.870155	Calculated
12313	15106230DDA		Benson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1465	1.18	1466.18	Topographic Map	1968-07-18	40	14	0	0	-98.631465	47.864664	Calculated
23790	15106230DDA1	475147098375001	Benson	Sheyenne River	Spiritwood	Observation Well		0	1467	1465	1468.18	1466.18	Topographic Map	1968-07-18	0	0	0	0	-98.631613	47.864805	
132332	15106230DDA2		Benson			Observation Well		0	N/A	N/A	N/A	N/A		1973-01-01	13	10.5	0	0	-98.631445	47.864669	Calculated
12314	15106231AAB		Benson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	N/A	N/A	N/A	N/A		1968-01-01	9	2	0	0	-98.63417	47.861021	Calculated
12315	15106232BCC		Benson	Sheyenne River	No Obs Well Installed	Test Hole	None	0	0	1490	1.18	1491.18	Topographic Map	1968-01-01	15	5	0	0	-98.628768	47.855602	Calculated
12316	15106232CCB	475055098374001	Benson	Sheyenne River	Undefined	Observation Well	ABS	1.25	1470	1468	1471.18	1469.18	Topographic Map	1967-01-01	19	0	15	19	-98.628798	47.850188	Calculated
132333	15106232CCC		Benson			Observation Well		0	N/A	N/A	N/A	N/A			19	0	0	0	-98.628787	47.848373	Calculated
132335	15106233CAB		Benson			Test Hole		0	N/A	N/A	N/A	N/A		1979-01-01	70	0	0	0	-98.60172	47.853768	Calculated
12317	15106233CAD		Benson	Sheyenne River	No Obs Well Installed	Test Hole	None	0	N/A	N/A	N/A	N/A		1953-01-01	100	0	0	0	-98.599046	47.85197	Calculated
130495	15106233CDA		Benson	Sheyenne River	Warwick	Test Well	Plastic	4	1470.3	1470	1471.48	1471.18	Topographic Map	1979-09-07	60	0	40	50	-98.599026	47.850179	Calculated
132336	15106233CDA1		Benson			Test Hole		0	N/A	N/A	N/A	N/A	Topographic Map	1979-01-01	170	164	0	0	-98.599026	47.850179	Calculated
130493	15106233CDB		Benson	Sheyenne River	Warwick	Test Well	Plastic	4	1470.2	1470	1471.38	1471.18	Topographic Map	1979-09-07	100	0	60	80	-98.60172	47.850179	Calculated
3419	15106233CDB2		Benson	Sheyenne River	Warwick	Irrigation Well	Steel	14	1470	1470	1471.18	1471.18	Topographic Map	1979-10-05	100	0	58	83	-98.60172	47.850179	Calculated
132337	15106233DBA		Benson			Test Hole		0	N/A	N/A	N/A	N/A	Topographic Map	1979-01-01	180	168	0	0	-98.593655	47.853768	Calculated
130494	15106233DBB		Benson	Sheyenne River	Warwick	Test Well	Plastic	4	1464.5	1463	1465.68	1464.18	Topographic Map	1979-09-07	80	0	37	57	-98.596338	47.853768	Calculated
3420	15106233DBB2		Benson	Sheyenne River	Warwick	Irrigation Well	Steel	12	1470	1470	1471.18	1471.18	Topographic Map	1979-10-11	75	0	33	58	-98.596338	47.853768	Calculated
21238	15106234CCC	475053098351401	Benson	Sheyenne River	Warwick	Observation Well		0	N/A	N/A	N/A	N/A		1973-06-07	18	0	0	12	-98.586181	47.848504	
3421	15106234DDD	475048098340201	Benson	Sheyenne River	Spiritwood	Observation Well - Plugged	ABS	1.25	1467.9	1465.8	1469.0800000000002	1466.98	Global Position Survey	1967-10-19	220	180	167	170	-98.565747	47.847522	GPS - Surveyed
127032	15106234DDD1		Benson	Sheyenne River	Spiritwood	Observation Well	PVC	2	1469.1699999999998	1466.09	1470.35	1467.27	Global Position Survey	2010-10-13	175	0	166	171	-98.565711	47.847527	GPS - Surveyed
3422	15106236AAA		Benson	Sheyenne River	Spiritwood	Observation Well	PVC	1.25	1479.12	1476.81	1480.3	1477.99	Global Position Survey	1983-09-02	260	248	198	203	-98.525676	47.860622	GPS - Surveyed
3423	15106236CCC	475047098323601	Benson	Sheyenne River	Spiritwood	Observation Well	ABS	1.25	1463.24	1461.16	1464.42	1462.3400000000001	Global Position Survey	1969-09-10	270	262	197	203	-98.544008	47.84662	GPS - Surveyed
132306	15106302ABB		Benson			Observation Well		0	N/A	N/A	N/A	N/A			51	50	0	0	-98.68278	47.93361	Calculated
19464	15106302DDC		Benson	Devils Lake Basin	Undefined	Domestic Well	Unknown	4	N/A	N/A	N/A	N/A		1970-07-23	190	152	157	190	-98.677355	47.92085	Calculated
11985	15106303		Benson	Devils Lake Basin	Undefined	Production Well	Unknown	4	N/A	N/A	N/A	N/A		1970-10-07	115	100	0	0	-98.705753	47.927273	Calculated
19463	15106304CBC2		Benson	Devils Lake Basin	Undefined	Domestic Well	Unknown	4	N/A	N/A	N/A	N/A		1963-09-27	173	0	124	173	-98.736715	47.924575	Calculated
132309	15106304CDD		Benson			Domestic Well		4	N/A	N/A	N/A	N/A		1974-04-02	180	97	152	180	-98.728608	47.920924	Calculated
12318	15106310CCC		Benson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1471	1.17	1472.17	Topographic Map	1951-05-16	160	147	0	0	-98.715127	47.90636	Calculated
12319	15106312DDC		Benson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1465	1.19	1466.19	Topographic Map	1969-09-11	200	185	0	0	-98.655747	47.90639	Calculated
21239	15106313ADD	475339098391201	Benson	Sheyenne River	Warwick	Observation Well	PVC	2	1484.16	1482.16	1485.3500000000001	1483.3500000000001	Survey 0.01 ft	1985-09-30	40	0	32	38	-98.653225	47.899164	
132307	15106314AAA		Benson			Observation Well		0	N/A	N/A	N/A	N/A		1952-01-01	24	0	0	0	-98.674603	47.904576	Calculated
12320	15106314AAA4	475409098402304	Benson	Devils Lake Basin	Undefined	Observation Well	Steel	1.25	1492	1489	1493.18	1490.18	Topographic Map	1950-10-10	100	97	0	31	-98.674623	47.904571	Calculated
12321	15106314DDD		Benson	Devils Lake Basin	Warwick	Observation Well	ABS	1.25	1470	1470	1471.18	1471.18	Topographic Map	1967-10-19	80	37	22	25	-98.674634	47.891997	Calculated
12322	15106316DAA		Benson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1480	1.17	1481.17	Topographic Map	1951-05-17	85	79	0	0	-98.717811	47.897362	Calculated
3425	15106316DDA	475330098425801	Benson	Devils Lake Basin	Undefined	Observation Well	Steel	1.25	1471	1470	1472.17	1471.17	Topographic Map	1968-01-01	33	0	20	25	-98.717809	47.893768	Calculated
12323	15106316DDD		Benson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1464	1.17	1465.17	Topographic Map	1951-05-15	100	95	0	0	-98.717809	47.891973	Calculated
3426	15106317AAB		Benson	Devils Lake Basin	Undefined	Stock Well	Unknown	36	N/A	N/A	N/A	N/A	 		19.3	0	0	17	-98.742137	47.904551	Calculated
132319	15106317CBB		Benson			Domestic Well		4	N/A	N/A	N/A	N/A		1970-10-12	135	0	130	135	-98.758444	47.897343	Calculated
29562	15106317CC		Benson	Devils Lake Basin	Warwick	Stock Well	Unknown	4	N/A	N/A	N/A	N/A		1963-09-21	183	139.5	145	183	-98.757106	47.892803	Calculated
21240	15106317CDD	475329098445101	Benson	Devils Lake Basin	Warwick	Observation Well		0	N/A	N/A	N/A	N/A		1973-05-23	43	0	0	32.9	-98.750312	47.891923	Calculated
21241	15106318CDCD	475328098462501	Benson	Devils Lake Basin	Till	Observation Well	PVC	2	N/A	N/A	N/A	N/A	Global Position Survey	1993-10-14	83	0	78	83	-98.774045	47.891556	
21242	15106319AADD1	475315098454201	Benson	Devils Lake Basin	Warwick	Observation Well	PVC	2	N/A	N/A	N/A	N/A	Global Position Survey	1993-06-30	33	0	28	33	-98.760635	47.887686	
21243	15106319AADD2	475315098454202	Benson	Devils Lake Basin	Warwick	Observation Well	PVC	2	N/A	N/A	N/A	N/A	Global Position Survey	1993-06-30	28	0	23	28	-98.760635	47.887686	
21244	15106319AADD3	475315098454203	Benson	Devils Lake Basin	Warwick	Observation Well	PVC	2	N/A	N/A	N/A	N/A	Global Position Survey	1993-06-30	23	0	18	23	-98.760635	47.887686	
12324	15106319ABA		Benson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1477	1.16	1478.16	Topographic Map	1951-04-24	40	26	0	0	-98.766321	47.890043	Calculated
21245	15106319ABCC	475315098461401	Benson	Devils Lake Basin	Warwick	Observation Well	PVC	2	N/A	N/A	N/A	N/A	Global Position Survey	1993-10-13	13	0	8	13	-98.770018	47.887685	
21246	15106319ADAB	475311098454201	Benson	Devils Lake Basin	Warwick	Observation Well		2	1484.7	1482.7	1485.8700000000001	1483.8700000000001	Survey 0.1 ft	1990-10-09	83	0	0	59	-98.761977	47.886795	
21247	15106319ADBA	475308098453501	Benson	Devils Lake Basin	Warwick	Observation Well	Unknown	1	N/A	N/A	N/A	N/A	Global Position Survey	1993-09-14	5	0	0	5	-98.763318	47.886796	
21248	15106319CAAA	475301098460901	Benson	Devils Lake Basin	Warwick	Observation Well	Unknown	2	N/A	N/A	N/A	N/A	Global Position Survey	1993-09-14	17.8	0	0	17.8	-98.771366	47.883233	
21249	15106319CBAC	475259098464101	Benson	Devils Lake Basin	Warwick	Observation Well	Unknown	2	N/A	N/A	N/A	N/A	Global Position Survey	1993-09-14	5.35	0	0	5.35	-98.778067	47.882346	
21250	15106319DDBB	475246098455401	Benson	Devils Lake Basin	Warwick	Observation Well	Unknown	2	N/A	N/A	N/A	N/A	Global Position Survey	1993-09-14	6.95	0	0	6.95	-98.764656	47.879674	
21251	15106319DDCC		Benson	Devils Lake Basin	Warwick	Observation Well	PVC	2	N/A	N/A	N/A	N/A	Global Position Survey	1993-06-30	30	0	24.7	29.7	-98.764658	47.877004	
21252	15106320BCAA	 47531109845180	Benson	Devils Lake Basin	Warwick	Observation Well	Unknown	2	1482.8	1480.8	1483.96	1481.96	Survey 0.1 ft	1990-10-11	153	0	0	143	-98.755707	47.886935	
12325	15106320BCB		Benson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1468	1.17	1469.17	Topographic Map	1951-04-25	150	145	0	0	-98.758399	47.886483	Calculated
21253	15106320BCCA	475304098452701	Benson	Devils Lake Basin	Warwick	Observation Well	Unknown	2	1481.37	1479.37	1482.54	1480.54	Survey 0.01 ft	1990-10-11	133	0	0	122	-98.758556	47.885094	
12326	15106320BCD		Benson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1478	1.17	1479.17	Topographic Map	1951-04-26	120	107	0	0	-98.755684	47.88467	Calculated
21254	15106320BDAB	475311098450301	Benson	Devils Lake Basin	Warwick	Observation Well	Unknown	2	1482	1480	1483.16	1481.16	Topographic Map	1990-10-11	183	0	0	176	-98.751435	47.886934	
21255	15106320BDCA	475304098450801	Benson	Devils Lake Basin	Warwick	Observation Well	Unknown	2	1481.78	1479.78	1482.94	1480.94	Survey 0.01 ft	1990-10-12	193	0	0	137	-98.752866	47.885094	
21256	15106320BDDA	475304098445801	Benson	Devils Lake Basin	Warwick	Observation Well	Unknown	2	1478.7	1476.7	1479.8600000000001	1477.8600000000001	Topographic Map	1990-10-18	183	0	0	123	-98.750017	47.885095	
21257	15106320CAAA01	475258098445801	Benson	Devils Lake Basin	Warwick	Observation Well	Unknown	0	1476.5	1474.5	1477.67	1475.67	Survey 0.1 ft	1990-10-16	223	0	0	183	-98.750016	47.883264	
21258	15106320CAAA02	475258098445802	Benson	Devils Lake Basin	Warwick	Observation Well	Unknown	2	N/A	N/A	N/A	N/A		1990-10-16	145	0	0	133	-98.750016	47.883264	
21259	15106320CABA	475258098450801	Benson	Devils Lake Basin	Warwick	Observation Well	Unknown	2	1486.4	1484.4	1487.5700000000002	1485.5700000000002	Survey 0.1 ft	1990-10-18	203	0	0	145	-98.752865	47.883265	
12327	15106320CAC		Benson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1481	1.17	1482.17	Topographic Map	1951-04-27	145	133	0	0	-98.752959	47.881019	Calculated
