start_datetime,transh_grpid:2_k:2_i:99_j:113,transh_grpid:3_k:2_i:92_j:97,transh_grpid:5_k:2_i:100_j:98,transh_grpid:6_k:2_i:115_j:122,transh_grpid:7_k:2_i:108_j:114,transh_grpid:8_k:0_i:115_j:110,transh_grpid:9_k:2_i:108_j:98,transh_grpid:11_k:2_i:116_j:99,transh_grpid:12_k:0_i:124_j:114,transh_grpid:13_k:2_i:124_j:103,transh_grpid:14_k:2_i:93_j:96,transh_grpid:15_k:2_i:94_j:97,transh_grpid:16_k:2_i:99_j:93,transh_grpid:17_k:0_i:98_j:93,transh_grpid:17_k:1_i:98_j:93,transh_grpid:17_k:2_i:98_j:93,transh_grpid:18_k:0_i:98_j:97,transh_grpid:18_k:1_i:98_j:97,transh_grpid:19_k:2_i:98_j:96,transh_grpid:22_k:2_i:99_j:97,transh_grpid:26_k:2_i:100_j:74,transh_grpid:27_k:2_i:99_j:82,transh_grpid:28_k:0_i:92_j:68,transh_grpid:29_k:0_i:94_j:50,transh_grpid:32_k:2_i:108_j:75,transh_grpid:33_k:2_i:107_j:83,transh_grpid:34_k:2_i:101_j:97,transh_grpid:35_k:2_i:100_j:91,transh_grpid:36_k:2_i:104_j:93,transh_grpid:37_k:2_i:107_j:91,transh_grpid:38_k:2_i:112_j:84,transh_grpid:41_k:2_i:108_j:74,transh_grpid:42_k:0_i:111_j:74,transh_grpid:44_k:0_i:113_j:67,transh_grpid:45_k:0_i:109_j:58,transh_grpid:47_k:2_i:117_j:81,transh_grpid:48_k:2_i:116_j:83,transh_grpid:49_k:2_i:119_j:86,transh_grpid:51_k:2_i:120_j:91,transh_grpid:59_k:0_i:108_j:43,transh_grpid:60_k:0_i:109_j:27,transh_grpid:62_k:2_i:51_j:96,transh_grpid:63_k:2_i:60_j:97,transh_grpid:64_k:2_i:59_j:104,transh_grpid:65_k:2_i:67_j:104,transh_grpid:66_k:0_i:69_j:104,transh_grpid:67_k:0_i:70_j:102,transh_grpid:68_k:0_i:71_j:99,transh_grpid:69_k:0_i:75_j:97,transh_grpid:71_k:2_i:75_j:104,transh_grpid:72_k:2_i:76_j:97,transh_grpid:73_k:2_i:88_j:97,transh_grpid:74_k:2_i:92_j:101,transh_grpid:75_k:2_i:91_j:105,transh_grpid:76_k:2_i:83_j:107,transh_grpid:77_k:2_i:91_j:113,transh_grpid:78_k:2_i:46_j:96,transh_grpid:80_k:2_i:47_j:80,transh_grpid:81_k:2_i:50_j:80,transh_grpid:82_k:2_i:51_j:80,transh_grpid:83_k:0_i:52_j:80,transh_grpid:83_k:2_i:52_j:80,transh_grpid:84_k:2_i:51_j:63,transh_grpid:85_k:2_i:52_j:69,transh_grpid:86_k:2_i:55_j:73,transh_grpid:87_k:2_i:54_j:88,transh_grpid:88_k:2_i:60_j:93,transh_grpid:90_k:2_i:63_j:90,transh_grpid:93_k:2_i:64_j:89,transh_grpid:95_k:2_i:60_j:88,transh_grpid:96_k:0_i:61_j:81,transh_grpid:98_k:2_i:68_j:89,transh_grpid:99_k:2_i:60_j:80,transh_grpid:100_k:2_i:60_j:74,transh_grpid:101_k:0_i:67_j:74,transh_grpid:102_k:2_i:60_j:66,transh_grpid:103_k:2_i:62_j:67,transh_grpid:106_k:2_i:62_j:63,transh_grpid:107_k:2_i:60_j:58,transh_grpid:108_k:2_i:68_j:58,transh_grpid:109_k:0_i:68_j:54,transh_grpid:110_k:0_i:72_j:58,transh_grpid:111_k:0_i:74_j:57,transh_grpid:112_k:2_i:68_j:62,transh_grpid:113_k:2_i:70_j:63,transh_grpid:114_k:0_i:71_j:61,transh_grpid:115_k:0_i:74_j:61,transh_grpid:116_k:0_i:74_j:66,transh_grpid:116_k:2_i:74_j:66,transh_grpid:118_k:2_i:68_j:69,transh_grpid:119_k:2_i:68_j:74,transh_grpid:121_k:0_i:68_j:85,transh_grpid:121_k:2_i:68_j:85,transh_grpid:122_k:2_i:68_j:97,transh_grpid:123_k:0_i:75_j:89,transh_grpid:123_k:2_i:75_j:89,transh_grpid:124_k:0_i:76_j:95,transh_grpid:124_k:2_i:76_j:95,transh_grpid:126_k:0_i:80_j:97,transh_grpid:126_k:2_i:80_j:97,transh_grpid:127_k:0_i:76_j:82,transh_grpid:127_k:2_i:76_j:82,transh_grpid:129_k:2_i:77_j:78,transh_grpid:130_k:2_i:82_j:82,transh_grpid:132_k:0_i:90_j:59,transh_grpid:133_k:0_i:90_j:70,transh_grpid:134_k:0_i:90_j:69,transh_grpid:136_k:2_i:91_j:82,transh_grpid:137_k:2_i:84_j:97,transh_grpid:138_k:2_i:92_j:90,transh_grpid:140_k:0_i:61_j:41,transh_grpid:141_k:0_i:67_j:25,transh_grpid:159_k:0_i:74_j:13,transh_grpid:163_k:0_i:76_j:13,transh_grpid:165_k:0_i:76_j:14,transh_grpid:166_k:0_i:77_j:16,transh_grpid:167_k:0_i:76_j:17,transh_grpid:168_k:0_i:73_j:26,transh_grpid:169_k:0_i:76_j:48,transh_grpid:170_k:0_i:76_j:42,transh_grpid:171_k:0_i:78_j:42,transh_grpid:172_k:0_i:80_j:34,transh_grpid:173_k:0_i:81_j:34,transh_grpid:182_k:0_i:79_j:16,transh_grpid:187_k:0_i:77_j:14,transh_grpid:189_k:0_i:80_j:17,transh_grpid:193_k:0_i:84_j:14,transh_grpid:204_k:0_i:86_j:15,transh_grpid:208_k:0_i:92_j:35,transh_grpid:209_k:0_i:92_j:39,transh_grpid:210_k:0_i:92_j:43,transh_grpid:212_k:2_i:26_j:69,transh_grpid:213_k:2_i:28_j:79,transh_grpid:214_k:2_i:34_j:69,transh_grpid:215_k:1_i:43_j:69,transh_grpid:215_k:2_i:43_j:69,transh_grpid:216_k:2_i:43_j:69,transh_grpid:217_k:2_i:43_j:69,transh_grpid:218_k:2_i:38_j:80,transh_grpid:219_k:2_i:42_j:80,transh_grpid:220_k:0_i:7_j:53,transh_grpid:220_k:2_i:7_j:53,transh_grpid:221_k:2_i:13_j:63
2005-11-01,1376.1321556776559,1457.2236582807157,1457.4660022893772,1375.9116025641024,1375.9784592490842,1435.5622581204484,1445.6887037545787,1375.8969075091577,,1375.6986826923078,1457.1778736187846,1457.0988260983952,1457.4492216117217,1470.022530320968,1461.5589452446723,1457.477527459879,1464.99151510989,1463.650608058608,1457.4504555051303,1457.3472664835165,1460.5173049450552,1457.8334294871793,1468.138375915751,1467.270440018315,,1457.5304761904763,1457.5660196886447,,1457.4155906593408,,,1458.4719024725275,,,,,1420.886347069597,,1378.1936643772892,1467.2232962454214,1456.408475732601,1461.622643745067,1466.8352068534596,1464.0256832741384,1460.885366614049,,,,,1459.2385942186265,,1457.4158379044989,1457.4192452380953,1447.0640343659566,1458.4425044067352,1376.129320803736,1461.1929910878716,1459.1854898710867,1459.4117553933174,1459.4188131083927,1501.540335668245,1459.5193154433043,1459.7700826427256,1459.073765489345,1459.3421697250722,1460.031090765588,1461.383586029992,,1459.726288246514,1459.9755801433832,,1459.7480283882785,1459.6866422980795,1459.5672398710863,1472.677385989011,1466.1657416798212,,,1466.688061760063,1466.7572715201463,1469.112743131868,1466.8190613553113,,1466.8907266483516,,,,1466.3022092490842,1466.2652303113553,1465.74425503663,1465.681230769231,1470.207782967033,1459.8319363553114,1460.454895685346,1473.937890094712,1458.9015199289659,1470.388016739016,1459.1028325440673,1472.1975079913182,1458.540866975796,1465.8988667582416,1459.1625673076924,,1458.5581955128207,,,,1458.1320224358974,1458.037150881347,1457.6921877289378,,,,,1462.2265906593407,1461.4175934065934,,1465.6971227106228,1465.6792403846155,1466.776058685446,1466.271989010989,,,1461.4126746031745,,,,,,,,,,,1472.1278202446726,1458.6078226782424,1458.6254207774268,,1458.937293442515,1459.0406464417258,1489.4627509208105,1455.6803847671667,1455.7818775322282
2005-12-01,1376.241001098901,1458.5835546961325,1458.863217032967,1376.01838021978,1376.081201098901,1435.5591024159055,1445.7910445054945,1376.0004175824176,,1375.8095906593405,1458.5318607734807,1458.426970718232,1458.829158791209,1470.419056353591,1461.748280662983,1458.8648679558012,1465.0588395604398,1463.4075296703297,1458.840714917127,1458.7568483516484,1461.4802516483517,1459.1537796703296,1468.2653725274727,1467.5388351648353,,1458.8395214285713,1458.956137912088,,1458.7893587912088,,,1459.6037543956043,,,,,1421.3005164835165,,1378.29754010989,1467.3971626373627,1456.3568851648351,1462.4311895027624,1467.1273508287295,1464.4301740331491,1461.8271546961328,,,,,1460.4065972375688,,1458.7330607734807,1458.3154285714288,1447.0836640883977,1459.699644198895,1376.2284370165748,1462.0266016574585,1460.1585790055249,1460.385843646409,1460.397061325967,1501.6007353591158,1460.4996966850827,1460.5015303867403,1460.0181613259667,1460.3326082872927,1460.9720491712708,1462.2189718232046,,1460.7475552486187,1460.955378453039,,1460.8058412087912,1460.694743646409,1460.5773790055248,1473.1497131868132,1466.600161325967,,,1466.8918254143648,1466.9278472527471,1469.0862417582416,1466.8869593406594,,1467.0592576923077,,,,1466.4788010989012,1466.4545263736263,1466.4740917582417,1466.5425126373627,1470.3949967032968,1460.9040307692308,1461.465485082873,1474.1358215469613,1460.079508839779,1470.3325872928176,1460.2633204419888,1472.1274055248618,1459.776291160221,1466.5205258241758,1460.3284664835166,,1459.8165631868133,,,,1459.4401483516483,1459.325908839779,1459.046710989011,,,,,1462.384215934066,1461.561054945055,,1465.7734115384617,1465.770974175824,1466.7863403755869,1466.4221082417582,,,1461.536603174603,,,,,,,,,,,1471.8247806629836,1459.506925966851,1459.523714364641,,1459.879579005525,1459.988061325967,1489.4076928176796,1456.198484530387,1456.3134552486188
2006-01-01,1376.3237362637365,1459.017596685083,1459.385412087912,1376.0977472527475,1376.1637362637364,1435.5558415212113,1445.8488186813186,1376.0697802197801,,1375.8907417582416,1458.9756629834255,1458.7770441988948,1459.3573901098903,1470.6061602209945,1461.9684254143644,1459.3761049723757,1465.2095054945055,1463.435879120879,1459.3470718232045,1459.2843956043955,1461.9306043956046,1459.683379120879,1468.3915934065933,1467.6795604395604,,1459.3753571428572,1459.481401098901,,1459.31739010989,,,1460.1074450549452,,,,,1421.601043956044,,1378.3388736263735,1467.712967032967,1456.3370604395602,1462.8224309392265,1467.329281767956,1464.6191712707182,1462.247596685083,,,,,1460.9040607734803,,1459.1756629834251,1458.5218095238097,1447.0527900552484,1460.1950276243092,1376.319585635359,1462.4385635359115,1460.619861878453,1460.8438397790055,1460.8568508287292,1501.6060220994475,1460.9628729281767,1460.8753314917126,1460.4768508287293,1460.787817679558,1461.4107182320442,1462.609419889503,,1461.1987845303868,1461.3886740331493,,1461.2576098901097,1461.1538397790057,1461.039861878453,1473.5148351648352,1466.7418508287292,,,1466.994640883978,1467.035659340659,1469.0919780219779,1466.9617582417584,,1467.168653846154,,,,1466.5637362637362,1466.5596703296703,1466.6544780219779,1466.7304670329672,1470.4637912087912,1461.3546153846153,1461.9379281767956,1474.341325966851,1460.5690055248622,1470.282679558011,1460.743950276243,1472.106878453039,1460.265994475138,1466.750302197802,1460.803543956044,,1460.3573351648351,,,,1459.9643956043956,1459.819005524862,1459.5823626373628,,,,,1462.4866758241758,1461.621813186813,,1465.8567307692308,1465.8646978021977,1466.7969647887326,1466.570521978022,,,1461.6006613756613,,,,,,,,,,,1471.4284254143647,1459.960828729282,1459.9858839779006,,1460.3398618784531,1460.4468508287293,1489.3395580110496,1456.6267403314919,1456.7487845303867
2006-02-01,1376.4054945054947,1459.4200828729283,1459.8776648351648,1376.1760989010988,1376.2454945054947,1435.552580626517,1445.9050274725273,1376.1379120879121,,1375.9707967032966,1459.3884254143645,1459.0938950276243,1459.856456043956,1470.7859944751383,1462.189364640884,1459.8573756906078,1465.3628021978022,1463.4733516483514,1459.8232044198894,1459.7817582417583,1462.3632417582419,1460.1858516483517,1468.5176373626375,1467.8158241758242,,1459.8846428571428,1459.9770604395603,,1459.816456043956,,,1460.589478021978,,,,,1421.8974175824176,,1378.3780494505495,1468.033186813187,1456.318324175824,1463.1992265193371,1467.527955801105,1464.8007182320441,1462.6500828729281,,,,,1461.3784806629833,,1459.5884254143646,1458.704857142857,1447.0202486187845,1460.664309392265,1376.4103591160224,1462.83591160221,1461.063453038674,1461.284005524862,1461.298729281768,1501.609447513812,1461.40817679558,1461.2367127071823,1460.918729281768,1461.2245580110498,1461.8320441988951,1462.984502762431,,1461.6303867403317,1461.803149171271,,1461.688543956044,1461.594005524862,1461.4834530386738,1473.8759340659342,1466.8737292817677,,,1467.0939779005525,1467.1412637362637,1469.0987912087912,1467.0367032967033,,1467.2759615384614,,,,1466.6454945054945,1466.6618681318682,1466.8162912087912,1466.8956868131868,1470.5285164835163,1461.783846153846,1462.3917955801105,1474.5468508287295,1461.034861878453,1470.2330110497237,1461.2012430939226,1472.0880386740332,1460.730138121547,1466.9666208791207,1461.2549175824176,,1460.8734340659341,,,,1460.4617582417584,1460.284861878453,1460.089945054945,,,,,1462.5871703296702,1461.6797252747251,,1465.9401923076923,1465.958379120879,1466.807589201878,1466.7187087912089,,,1461.670006802721,,,,,,,,,,,1471.0293646408838,1460.399281767956,1460.432900552486,,1460.7834530386742,1460.888729281768,1489.2710497237567,1457.0514917127073,1457.1803867403314
2006-03-01,1376.4793406593408,1459.7836187845303,1460.3222802197804,1376.246868131868,1376.3193406593407,1435.549635302277,1445.9557967032968,1376.1994505494504,,1376.0431043956046,1459.7612430939225,1459.3800828729281,1460.3072252747254,1470.9484254143645,1462.3889226519336,1460.2920718232044,1465.5012637362636,1463.5071978021977,1460.2532596685082,1460.230989010989,1462.7540109890108,1460.6396978021978,1468.6314835164835,1467.938901098901,,1460.3446428571428,1460.4247527472528,,1460.2672252747252,,,1461.0248626373625,,,,,1422.1651098901098,,1378.413434065934,1468.3224175824178,1456.3014010989011,1463.5395580110496,1467.7074033149172,1464.9646961325966,1463.0136187845305,1454.526424731183,1458.9967741935484,1457.3609677419356,,1461.8069889502763,,1459.9612430939226,1458.8701904761904,1446.9908563535912,1461.08817679558,1376.4923480662985,1463.1948066298344,1461.4641160220995,1461.6815745856354,1461.6978453038676,1501.612541436464,1461.8103867403318,1461.5631215469612,1461.3178453038674,1461.6190331491712,1462.2125966850829,1463.3232872928177,,1462.0202209944753,1462.1775138121548,,1462.0777747252748,1461.9915745856354,1461.8841160220993,1474.2020879120878,1466.9928453038674,,,1467.1837016574584,1467.2366483516485,1469.104945054945,1467.1043956043954,,1467.3728846153847,,,,1466.7193406593406,1466.7541758241757,1466.962445054945,1467.0449175824176,1470.586978021978,1462.1715384615384,1462.8017403314918,1474.7324861878453,1461.4556353591158,1470.1881491712707,1461.6142817679558,1472.0710220994474,1461.1493646408842,1467.1620054945054,1461.66260989011,,1461.3395879120878,,,,1460.910989010989,1460.7056353591163,1460.5484065934068,,,,,1462.6779395604394,1461.7320329670329,,1466.0155769230769,1466.0429945054946,1466.8171854460095,1466.8525549450549,,,1461.7093671215075,,,,,,,,,,,1470.6689226519338,1460.7953038674032,1460.8366574585634,,1461.1841160220995,1461.2878453038675,1489.2091712707181,1457.435138121547,1457.5702209944752
2006-04-01,1376.561098901099,1460.186104972376,1460.814532967033,1376.3252197802199,1376.401098901099,1435.546374407583,1446.0120054945057,1376.2675824175822,,1376.1231593406592,1460.174005524862,1459.6969337016574,1460.8062912087914,1471.1282596685082,1462.6098618784529,1460.7733425414363,1465.6545604395606,1463.54467032967,1460.7293922651932,1460.7283516483515,1463.1866483516485,1461.1421703296703,1468.7575274725275,1468.075164835165,,1460.8539285714287,1460.920412087912,,1460.766291208791,,,1461.5068956043954,,,,,1422.4614835164834,,1378.45260989011,1468.6426373626373,1456.282664835165,1463.9163535911603,1467.9060773480664,1465.1462430939223,1463.4161049723757,1454.526424731183,1458.9967741935484,1457.3609677419356,1445.469193548387,1462.2814088397788,,1460.3740055248616,1459.0532380952384,1446.958314917127,1461.5574585635359,1376.5831215469614,1463.5921546961326,1461.9077071823203,1462.1217403314918,1462.1397237569063,1501.6159668508287,1462.2556906077348,1461.9245027624308,1461.759723756906,1462.055773480663,1462.633922651934,1463.6983701657457,,1462.45182320442,1462.5919889502763,,1462.5087087912086,1462.431740331492,1462.3277071823204,1474.5631868131868,1467.1247237569062,,,1467.2830386740332,1467.3422527472528,1469.1117582417583,1467.1793406593404,,1467.480192307692,,,,1466.8010989010988,1466.8563736263736,1467.124258241758,1467.2101373626372,1470.6517032967033,1462.6007692307692,1463.2556077348065,1474.9380110497236,1461.921491712707,1470.1384806629833,1462.0715745856355,1472.0521823204422,1461.613508287293,1467.3783241758242,1462.1139835164836,,1461.8556868131868,,,,1461.4083516483518,1461.1714917127072,1461.0559890109892,,,,,1462.778434065934,1461.7899450549448,,1466.0990384615386,1466.1366758241757,1466.8278098591547,1467.000741758242,,,1461.7961582527748,,,,,,,,,,,1470.269861878453,1461.2337569060771,1461.283674033149,,1461.6277071823206,1461.7297237569062,1489.1406629834253,1457.8598895027624,1458.00182320442
2006-05-01,1376.5824143772893,1460.2922288054867,1460.9950448717948,1376.3406900183152,1376.4239203296704,1435.5432187030403,1446.0376721611722,1376.2730467032966,,1376.135528388278,1460.2901354543724,1459.7202021337396,1461.0060233516485,1471.0424353210135,1462.8115101924172,1460.9503636883214,1465.732364010989,1463.5637893772896,1460.8926862259477,1460.9040778388278,1463.4802197802198,1461.4109977106227,1468.8683846153847,1468.107176739927,,1461.148,1461.1082751831502,,1460.9856007326007,,,1461.8355265567766,,,,,1422.691418040293,,1378.4219432234431,1468.7508456959706,1456.2444922161171,1464.2108070108593,1468.0688618784532,1465.3489255096208,1463.6649874261764,1454.526424731183,1458.9967741935484,1457.3609677419356,1445.469193548387,1462.5226098304438,,1460.5091699371308,1459.230380952381,1446.9284795199087,1461.7801737473806,1376.6051524099828,1463.8986892741475,1462.2315105734424,1462.4474957134694,1462.458951419318,1501.583876928939,1462.577724899981,1462.212671175462,1462.093227281387,1462.3771360259095,1462.9378967422367,1463.96286854639,,1462.7356654600876,1462.8792463326347,,1462.7873099816852,1462.7400474376072,1462.6435795389596,1474.7159368131868,1467.1978824538007,,,1467.3295343875025,1467.3969551282053,1469.0888118131868,1467.213060897436,,1467.5242637362637,,,,1466.83897985348,1466.9097486263738,1467.2287225274727,1467.320446886447,1470.6799354395603,1462.8824716117217,1463.508520670604,1475.0730984949514,1462.1762968184414,1470.061301771766,1462.316190702991,1471.9732975804914,1461.839944560869,1467.496496794872,1462.3869954212455,,1462.1162701465203,,,,1461.675940934066,1461.3707795770622,1461.2582866300368,,,,,1462.785213827839,1461.7854033882784,,1466.1398420329672,1466.1829674908427,1466.8380915492958,1467.0622477106228,,,1461.9161710526314,,,,,,,,,,,1470.02219984759,1461.5692124214136,1461.629318536864,,1461.968958849305,1462.0648134882836,1489.1321165936367,1458.1983943608307,1458.3443551152602
2006-06-01,1376.3899935897434,1458.155206524599,1458.9830613553115,1376.1244844322346,1376.2272912087913,1435.5399578083457,1445.9361272893773,1376.041826007326,,1375.8985247252747,1458.203576032623,1457.57137332281,1459.0592582417582,1470.1697401999475,1462.9486944225205,1458.9958806892926,1465.5343525641026,1463.4997673992673,1458.9043745067088,1458.8588608058606,1462.6803296703297,1459.8746007326008,1468.749195970696,1467.683318681319,,1459.74975,1459.1297967032965,,1459.1667463369963,,,1460.892605311355,,,,,1416.5800705128204,,1378.1332957875456,1468.1323965201466,1456.1382472527473,1463.3668422783478,1467.9201835043411,1465.1611549592212,1462.317944619837,1454.526424731183,1458.9967741935484,1457.3609677419356,1445.469193548387,1460.710340699816,,1458.2978617469087,1457.8121587301587,1446.874429097606,1459.9141916600893,1376.404267955801,1463.0590574848723,1461.012375032886,1461.1541883714813,1461.122269797422,1501.4655676137859,1461.2205755064456,1461.2366094448828,1460.930722178374,1461.0017159957904,1461.4954117337543,1462.4820941857404,,1460.2674717179689,1460.9732050776113,,1460.4569322344323,1461.0318074191002,1461.1127321757433,1474.064446886447,1461.6985793212311,,,1466.0763417521705,1466.386117216117,1468.9685302197802,1467.0960943223442,,1466.5074789377288,,,,1466.601815018315,1466.6316675824175,1463.1936492673992,1462.4626108058608,1470.485804945055,1460.6378919413917,1461.6458635885292,1474.8681044461985,1459.914814522494,1469.9023053143908,1459.9595264404104,1471.748009076559,1459.1804235727438,1466.8987124542123,1460.2959276556778,,1459.9710064102567,,,,1459.9388965201465,1459.0088621415418,1459.1322692307692,,,,,1462.4826391941392,1461.5391675824176,,1465.9424267399268,1466.0441446886446,1466.8487159624415,1466.8062673992674,,,1461.7979997200448,,,,,,,,,,,1470.1659563272822,1460.601821231255,1460.6828235990529,,1460.9604702709812,1460.9801269402788,1489.231147724283,1458.110741252302,1458.23235267035
2006-07-01,1376.0308452380953,1451.6727701149428,1452.8187976190477,1375.7240476190477,1375.8465357142857,1435.5368021038028,1445.6805833333335,1375.633773809524,,1375.4751428571428,1451.8274626436782,1451.2176465517239,1452.9816785714286,1468.9782816091952,1462.9314195402299,1452.873540229885,1465.0897976190474,1463.2897261904764,1452.757551724138,1452.6614047619046,1459.4555357142856,1454.5990595238095,1468.084761904762,1466.7687142857144,,1454.7320357142858,1453.0245357142858,,1453.316738095238,,,1457.0256904761907,,,,,1394.7187380952382,,1377.6426666666666,1467.0578333333335,1455.9946428571427,1459.8441839080463,1466.96325,1463.546462643678,1457.3767643678161,1454.526424731183,1458.9967741935484,1457.3609677419356,1445.469193548387,1454.593011494253,,1451.4717729885058,1451.815765873016,1446.717114942529,1453.6394454022989,1376.0408965517242,1459.5437729885057,1456.3405201149426,1456.2093477011497,1456.0973850574712,1501.3570977011493,1456.1287183908048,1457.3347873563216,1456.3650344827586,1455.8165718390806,1456.1704942528736,1457.1271350574712,,1451.848528735632,1454.2667298850574,,1452.2761547619048,1454.8993965517243,1455.505390804598,1472.7154166666667,1446.1749310344828,,,1462.4779310344827,1463.5045595238093,1468.8034642857142,1466.819797619048,,1463.685619047619,,,,1465.8860238095237,1465.78125,1451.7086904761904,1448.7649047619047,1469.9164285714285,1452.7648095238096,1455.2534770114944,1474.150790229885,1452.3534310344828,1469.7349885057472,1452.260379310345,1471.5527155172415,1450.927658045977,1465.2296904761904,1453.094880952381,,1453.0328333333334,,,,1454.0226904761905,1451.6233591954026,1452.5891071428568,,,,,1461.9762023809524,1461.00225,,1465.3640476190478,1465.6951666666666,1466.858997652582,1466.2781904761903,,,1461.3923882978722,,,,,,,,,,,1470.403709770115,1456.6383620689653,1456.7436637931035,,1456.8144712643677,1456.6388936781611,1489.1604425287355,1457.0455114942529,1457.0894022988505
2006-08-01,1375.5981285714288,1444.5736857142858,1445.5941214285713,1375.2815357142856,1375.4095499999999,1435.5335412091088,1445.3396928571428,1375.2175071428571,,1375.0254,1444.71945,1444.2247785714285,1445.7764857142856,1467.911842857143,1462.7268285714285,1445.6459857142856,1464.5711714285715,1462.8515071428571,1445.542585714286,1445.437457142857,1454.6874642857142,1447.8237714285715,1467.1765714285716,1465.7821857142856,,1447.929092857143,1445.8037714285713,,1446.1399857142858,,,1451.1889571428574,,,,,1371.849192857143,,1377.0866571428571,1466.1247785714288,1455.8349642857145,1455.6343142857143,1465.3009214285714,1461.0719357142857,1451.7121142857143,1454.526424731183,1458.9967741935484,1457.3609677419356,1445.469193548387,1447.826585714286,,1444.4279500000002,1444.7046500000001,1446.4173142857142,1446.43995,1375.6032000000002,1455.250407142857,1451.2044928571427,1450.9246214285715,1450.775,1501.253857142857,1450.7754714285713,1453.1515285714283,1451.3022714285714,1450.4195214285714,1450.828557142857,1452.0373357142857,,1444.9563714285716,1448.2827714285713,,1444.7984714285712,1449.0406428571428,1449.8881000000001,1471.43075,1442.6188142857143,,,1460.9486428571429,1462.2462785714285,1468.6316999999997,1466.3780285714286,,1462.4304000000002,,,,1464.9542714285712,1464.7944285714286,1448.6455714285714,1445.5898285714286,1469.1374642857143,1445.5642285714284,1448.7555,1473.1945357142858,1445.197042857143,1469.606242857143,1445.3363428571429,1471.422535714286,1444.2035357142856,1463.8003357142857,1446.0567142857142,,1445.9831714285715,,,,1447.0680214285712,1444.5867928571429,1445.4221071428572,,,,,1461.489057142857,1460.3145142857143,,1464.6554642857143,1465.1845500000002,1466.8696220657278,1465.6825642857143,,,1460.8299133738603,,,,,,,,,,,1470.3670642857144,1451.9471428571428,1452.0220357142857,,1451.8912428571427,1451.6466071428572,1488.685542857143,1454.6723714285715,1454.6536999999998
2006-09-01,1375.187663865546,1445.77981302521,1446.1840052521009,1374.918425420168,1375.017587184874,1435.5302803144145,1445.1209401260503,1374.8415157563024,,1374.637493697479,1445.8377909663866,1445.493849789916,1446.2685462184875,1467.0811071428573,1462.5284033613448,1446.2438424369748,1464.1505126050422,1462.3664989495799,1446.1879012605043,1446.0509159663866,1453.3580607142858,1447.5069285714285,1466.5989000000002,1465.2051785714284,,1447.0762464285715,1446.3215525210085,,1446.3564201680672,,,1449.5669453781513,,,,,1374.0908981092437,,1376.6169285714286,1465.518117857143,1455.6720107142858,1455.4306974789915,1464.433150210084,1460.4531880252102,1452.538571428571,1454.582549019608,1459.030588235294,1457.4976470588235,1445.469193548387,1449.1616218487395,,1446.1570283613444,1445.9562888655462,1446.1563214285713,1447.6238897058822,1375.1963403361344,1454.9317447478993,1451.5768539915966,1451.550862394958,1451.4728088235292,1501.0884957983192,1451.5270588235294,1453.4706596638655,1451.5797373949579,1451.253143907563,1451.9914705882354,1453.7353455882353,,1449.137907563025,1450.8218151260505,,1448.598192857143,1450.8040147058823,1451.1126911764707,1470.7275892857142,1456.612174369748,,,1463.4128781512604,1464.0338821428572,1468.4581357142858,1465.9342428571429,,1464.1669571428572,,,,1464.5780071428571,1464.516142857143,1458.2653714285711,1457.2666714285713,1468.6548035714286,1449.0095285714285,1450.9096848739496,1472.5559716386556,1447.9544957983194,1469.5117773109241,1448.2187457983193,1471.25199894958,1447.4299275210083,1463.4260535714284,1448.4642857142858,,1447.7999857142856,,,,1447.6287107142857,1446.8180850840336,1446.5578964285714,,,,,1461.3937285714285,1460.2047285714284,,1464.4057035714286,1464.738617857143,1466.8802464788735,1465.2391107142857,,,1460.5610425531916,,,,,,,,,,,1470.1166733193277,1451.762136554622,1451.763568277311,,1451.7278739495798,1451.677725840336,1488.0422710084033,1452.7859642857143,1452.8077647058824
